,image_path,h,w,f_i,x1,y1,x2,y2,emotion,emo_confidence
768,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,10,669,251,704,290,neutral,0.0
769,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,11,566,212,593,246,sad,0.0
770,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,12,982,100,1006,131,neutral,0.0
771,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,13,493,238,519,267,disgust,0.0
772,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,14,952,269,983,310,happy,0.0
773,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,15,111,324,135,350,happy,0.0
774,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,16,545,302,578,343,sad,0.0
775,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,17,378,496,414,544,happy,0.0
776,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,18,376,296,403,331,happy,0.0
777,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,19,404,270,429,301,sad,0.0
778,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,20,152,321,172,348,fear,0.0
779,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,21,867,107,896,141,neutral,0.0
780,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,22,68,364,90,391,angry,0.0
781,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,23,759,115,783,149,neutral,0.0
782,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,24,654,185,680,220,neutral,0.0
783,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,25,817,174,846,207,sad,0.0
784,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,26,190,477,217,513,happy,0.0
785,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,27,474,549,505,594,happy,0.0
786,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,28,454,260,484,298,happy,0.0
787,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,29,198,304,221,332,sad,0.0
788,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,30,25,361,46,388,sad,0.0
789,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,31,802,108,824,140,sad,0.0
790,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,32,26,436,53,466,angry,0.0
791,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,33,865,354,900,405,fear,0.0
792,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,34,384,350,411,390,sad,0.0
793,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,35,71,451,99,485,sad,0.0
794,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,36,452,407,488,446,angry,0.0
795,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,37,52,406,77,434,neutral,0.0
796,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,38,916,102,939,133,sad,0.0
797,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,39,340,412,375,451,sad,0.0
798,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,40,207,537,240,583,sad,0.0
799,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,41,483,624,519,678,angry,0.0
800,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,42,366,242,386,265,sad,0.0
801,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,43,591,265,621,308,happy,0.0
802,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,44,19,525,49,565,happy,0.0
803,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,45,902,420,946,469,sad,0.0
804,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,46,89,329,108,352,neutral,0.0
805,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,47,432,214,452,238,neutral,0.0
806,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,48,116,376,146,410,happy,0.0
807,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,49,1,313,21,338,sad,0.0
808,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,50,143,419,169,452,fear,0.0
809,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,51,414,214,433,237,fear,0.0
810,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,52,347,176,360,192,sad,0.0
811,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,53,101,523,135,563,sad,0.0
812,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,54,558,239,579,265,sad,0.0
813,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_213.jpg,683,1024,55,597,107,610,123,sad,0.0
814,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,0,488,173,531,226,happy,0.0
815,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,1,708,306,749,360,angry,0.0
816,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,2,497,247,537,294,neutral,0.0
817,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,3,448,337,489,391,angry,0.0
818,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,4,17,408,55,452,neutral,0.0
819,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,5,598,357,634,403,neutral,0.0
820,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,6,685,241,717,284,neutral,0.0
821,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,7,758,253,798,303,sad,0.0
822,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,8,281,346,322,399,happy,0.0
823,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,9,446,125,471,156,happy,0.0
824,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,10,273,198,302,247,neutral,0.0
825,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,11,93,381,125,426,fear,0.0
826,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,12,185,264,215,308,fear,0.0
827,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,13,197,320,222,367,sad,0.0
828,C:\mywork\ml\deepfaceAndEmotion\source\0_Parade_Parade_0_226.jpg,684,1024,14,13,633,42,684,sad,0.0
829,C:\mywork\ml\deepfaceAndEmotion\source\0a1c5a0125a24db0b2db37fb12b7971a.jpg,423,640,0,0,0,156,192,angry,0.0
830,C:\mywork\ml\deepfaceAndEmotion\source\0a1c5a0125a24db0b2db37fb12b7971a.jpg,423,640,1,263,68,503,351,angry,0.0
831,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,0,824,134,933,284,happy,0.0
832,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,1,347,270,482,439,happy,0.0
833,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,2,276,133,325,197,happy,0.0
834,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,3,505,126,577,233,happy,0.0
835,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,4,1209,164,1291,273,happy,0.0
836,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,5,705,91,752,161,surprise,0.0
837,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,6,102,175,175,264,fear,0.0
838,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,7,877,97,916,146,happy,0.0
839,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,8,1283,107,1299,172,sad,0.0
840,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,9,1029,140,1088,213,sad,0.0
841,C:\mywork\ml\deepfaceAndEmotion\source\0a9de29a3f734b00b90530d848927204.jpg,958,1300,10,1082,82,1114,121,happy,0.0
842,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,0,798,294,844,362,happy,0.0
843,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,1,965,254,985,279,happy,0.0
844,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,2,994,316,1021,347,surprise,0.0
845,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,3,287,416,308,451,neutral,0.0
846,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,4,774,287,799,314,fear,0.0
847,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,5,74,489,94,515,sad,0.0
848,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,6,441,384,462,410,happy,0.0
849,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,7,147,423,164,445,happy,0.0
850,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,8,479,371,510,424,happy,0.0
851,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,9,447,362,464,383,neutral,0.0
852,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,10,924,248,940,266,fear,0.0
853,C:\mywork\ml\deepfaceAndEmotion\source\0ac4ddf9efdd44fd8befd810a3749290.jpg,550,1024,11,972,235,987,253,sad,0.0
854,C:\mywork\ml\deepfaceAndEmotion\source\0b40bc1ef8cf41d08586a6249d79db23.jpg,675,900,0,813,67,896,207,neutral,0.0
855,C:\mywork\ml\deepfaceAndEmotion\source\0b40bc1ef8cf41d08586a6249d79db23.jpg,675,900,1,33,226,142,394,angry,0.0
856,C:\mywork\ml\deepfaceAndEmotion\source\0b40bc1ef8cf41d08586a6249d79db23.jpg,675,900,2,733,337,830,491,fear,0.0
857,C:\mywork\ml\deepfaceAndEmotion\source\0b40bc1ef8cf41d08586a6249d79db23.jpg,675,900,3,319,214,386,305,sad,0.0
858,C:\mywork\ml\deepfaceAndEmotion\source\0b40bc1ef8cf41d08586a6249d79db23.jpg,675,900,4,868,316,900,450,sad,0.0
859,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,0,619,330,660,380,neutral,0.0
860,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,1,394,207,425,246,neutral,0.0
861,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,2,611,174,636,204,sad,0.0
862,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,3,142,199,170,233,sad,0.0
863,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,4,432,264,469,314,neutral,0.0
864,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,5,493,231,524,272,angry,0.0
865,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,6,62,183,90,216,neutral,0.0
866,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,7,531,295,569,345,neutral,0.0
867,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,8,579,257,611,296,fear,0.0
868,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,9,542,191,571,228,disgust,0.0
869,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,10,278,194,304,225,neutral,0.0
870,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,11,184,272,216,311,neutral,0.0
871,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,12,115,266,148,307,neutral,0.0
872,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,13,215,216,244,254,neutral,0.0
873,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,14,303,226,333,262,angry,0.0
874,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,15,100,178,123,205,sad,0.0
875,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,16,334,277,367,318,neutral,0.0
876,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,17,627,215,656,250,neutral,0.0
877,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,18,29,281,58,314,fear,0.0
878,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,19,333,159,358,190,neutral,0.0
879,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,20,462,196,489,229,neutral,0.0
880,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,21,419,162,445,194,sad,0.0
881,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,22,154,166,180,198,fear,0.0
882,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,23,309,132,331,159,sad,0.0
883,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,24,677,236,709,281,neutral,0.0
884,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,25,214,177,241,208,neutral,0.0
885,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,26,356,187,384,223,neutral,0.0
886,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,27,723,208,750,245,sad,0.0
887,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,28,492,179,517,209,sad,0.0
888,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,29,255,156,278,184,sad,0.0
889,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,30,207,139,230,166,neutral,0.0
890,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,31,518,155,540,181,sad,0.0
891,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,32,573,171,599,203,neutral,0.0
892,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,33,676,177,701,211,neutral,0.0
893,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,34,228,135,247,158,fear,0.0
894,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,35,339,119,358,143,neutral,0.0
895,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,36,489,129,509,153,neutral,0.0
896,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,37,454,143,476,174,sad,0.0
897,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,38,3,116,22,139,sad,0.0
898,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,39,283,149,303,173,sad,0.0
899,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,40,34,181,56,207,sad,0.0
900,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,41,362,112,379,134,sad,0.0
901,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,42,692,139,713,166,sad,0.0
902,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,43,542,126,563,152,neutral,0.0
903,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,44,173,134,192,156,sad,0.0
904,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,45,438,85,454,106,sad,0.0
905,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,46,572,110,591,133,sad,0.0
906,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,47,433,124,453,147,neutral,0.0
907,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,48,476,102,494,124,neutral,0.0
908,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,49,297,94,313,114,sad,0.0
909,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,50,594,146,617,172,sad,0.0
910,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,51,150,94,165,112,sad,0.0
911,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,52,70,105,85,124,sad,0.0
912,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,53,231,69,244,85,sad,0.0
913,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,54,239,108,258,131,sad,0.0
914,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,55,390,146,412,172,sad,0.0
915,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,56,277,118,294,138,sad,0.0
916,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,57,456,103,473,124,neutral,0.0
917,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,58,315,106,332,126,sad,0.0
918,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,59,390,123,409,145,happy,0.0
919,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,60,45,84,60,101,fear,0.0
920,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,61,522,115,540,137,happy,0.0
921,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,62,94,96,111,118,sad,0.0
922,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,63,374,80,389,98,angry,0.0
923,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,64,721,117,740,140,sad,0.0
924,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,65,524,93,540,111,angry,0.0
925,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,66,416,111,433,131,sad,0.0
926,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,67,263,60,275,75,neutral,0.0
927,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,68,23,89,37,106,fear,0.0
928,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,69,208,81,221,97,sad,0.0
929,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,70,581,91,596,109,neutral,0.0
930,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,71,634,131,654,154,sad,0.0
931,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,72,514,78,528,95,neutral,0.0
932,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,73,0,95,9,114,sad,0.0
933,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,74,184,82,197,98,neutral,0.0
934,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,75,338,100,353,117,angry,0.0
935,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,76,132,70,144,85,fear,0.0
936,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,77,731,136,751,163,sad,0.0
937,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,78,545,108,562,127,fear,0.0
938,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,79,485,81,500,99,sad,0.0
939,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,80,658,81,672,98,neutral,0.0
940,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,81,394,71,409,87,happy,0.0
941,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,82,602,101,619,122,neutral,0.0
942,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,83,633,90,649,110,neutral,0.0
943,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,84,396,87,412,106,sad,0.0
944,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,85,416,83,430,100,angry,0.0
945,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,86,498,65,510,79,sad,0.0
946,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,87,366,25,376,38,sad,0.0
947,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,88,566,79,581,97,angry,0.0
948,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,89,717,96,732,114,neutral,0.0
949,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,90,349,81,364,99,sad,0.0
950,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,91,481,55,493,69,sad,0.0
951,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,92,611,81,623,97,neutral,0.0
952,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,93,580,61,592,77,neutral,0.0
953,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,94,110,63,123,77,sad,0.0
954,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,95,456,64,468,80,sad,0.0
955,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,96,472,69,485,85,neutral,0.0
956,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,97,247,58,258,72,fear,0.0
957,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,98,202,47,214,62,sad,0.0
958,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,99,553,62,565,77,sad,0.0
959,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,100,2,57,15,72,sad,0.0
960,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,101,40,64,52,78,sad,0.0
961,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,102,701,49,712,63,sad,0.0
962,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,103,448,28,459,41,sad,0.0
963,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,104,147,69,158,84,sad,0.0
964,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,105,58,34,68,46,sad,0.0
965,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,106,430,69,444,85,sad,0.0
966,C:\mywork\ml\deepfaceAndEmotion\source\0b58320491714162bf1e23b075f5e3de.jpg,501,752,107,319,45,330,60,sad,0.0
